Mineral,MT,111031000,1.24
Broward,FL,132361553000,2.55
Pend Oreille,WA,556041000,1.23
Lamar,GA,474582000,1.67
Wells,IN,1199283000,1.62
Hutchinson,SD,419324000,1.39
Pierce,WI,1208143000,1.7
Imperial,CA,10467574000,3.3
Westmoreland,VA,484994000,1.68
Blount,TN,7107696000,2.9
Monroe,TN,1673666000,2.54
Pierce,WA,48890368000,2.52
Lehigh,PA,25110569000,-0.83
Fentress,TN,515783000,2.05
McLean,KY,230147000,-0.01
Tippah,MS,663012000,0.54
Clear Creek,CO,528527000,0.86
Mineral,NV,202174000,0.55
Pike,PA,1546479000,1.77
Chattahoochee,GA,1610723000,1.1
Cowley,KS,1311009000,0.44
Nevada,AR,213374000,0.3
King,TX,91216000,-0.72
Lafayette,WI,668059000,1.88
Howard,TX,9035206000,8.62
Shelby,IA,808166000,3.27
Baltimore,MD,56988352000,1.32
Shelby,IN,2174492000,1.56
Shelby,IL,825949000,2.2
Highland,VA,72506000,0.14
Sequatchie,TN,344804000,1.88
Sacramento,CA,102387018000,1.88
Dearborn,IN,1840758000,0.39
Lake,TN,130364000,0.59
Scioto,OH,2772265000,1.89
Douglas,CO,24304453000,5.61
Nevada,CA,4747160000,1.41
Montmorency,MI,247552000,0.07
McNairy,TN,545111000,-1.45
Walworth,WI,4659143000,1.24
McLean,IL,12363558000,1.23
Rice,KS,673956000,4.65
Leon,TX,866668000,1.25
Hutchinson,TX,5289528000,7.3
Norfolk,MA,58088322000,1.63
Early,GA,496004000,-0.54
Onondaga,NY,32093789000,1.15
Hood,TX,2788369000,4.91
Dent,MO,374432000,0.47
Phillips,AR,536336000,-0.53
Williams,OH,1716337000,0.7
Acadia,LA,1554051000,0.54
Refugio,TX,408407000,-1.67
Shelby,OH,3256839000,1.42
Delta,TX,112243000,0.46
Neshoba,MS,1113354000,0.36
Traill,ND,450051000,2.16
Lake,SD,688175000,2.65
Trousdale,TN,228068000,2.05
Newberry,SC,1370462000,1.35
Maricopa,AZ,311303699000,2.98
Parmer,TX,1098454000,2.4
Langlade,WI,690976000,0.14
San Miguel,CO,846960000,1.34
Lamar,AL,330918000,-0.88
Amite,MS,299151000,1.8
Butts,GA,764005000,1.81
Phillips,CO,258754000,0.76
Monroe,PA,7420773000,1.65
St. Landry,LA,2382202000,0.72
Saguache,CO,172959000,1.65
Oliver,ND,229522000,1.38
Van Buren,TN,100836000,0.8
Prince Edward,VA,760438000,0.93
Monroe,OH,1003892000,4.82
Fisher,TX,419352000,5.96
Klamath,OR,2609750000,0.99
Mecklenburg,VA,1209591000,0.57
Shelby,MO,186679000,-0.5
St. Francois,MO,1765541000,0.97
Shelby,KY,1757529000,1.68
Covington,MS,737305000,2.35
Monroe,NY,48916577000,0.43
Bacon,GA,391856000,1.35
Williams,ND,6440503000,10.06
Beaver,UT,379405000,1.34
Lake,OR,365647000,2.62
Torrance,NM,595372000,3.18
Westmoreland,PA,15395142000,1.27
Wabasha,MN,763145000,1.19
Lake,OH,12198837000,0.84
Lee,VA,418676000,-0.7
Calcasieu,LA,13869163000,0.38
Hawkins,TN,1765249000,1.76
Pike,IL,548769000,1.07
Utah,UT,36622568000,5.17
Pike,IN,531808000,-1.84
Red River,TX,349007000,2.0
Ringgold,IA,157466000,1.79
Sevier,AR,500883000,0.45
Livingston,MO,563493000,0.66
Dyer,TN,1819040000,1.32
Van Buren,MI,2626677000,1.0
Livingston,MI,7752182000,1.56
Emery,UT,1132946000,1.51
Mecklenburg,NC,139157051000,3.62
Chesterfield,SC,1323355000,0.42
Lee,TX,891571000,1.33
Kimble,TX,158642000,1.07
Caddo,OK,1045101000,1.07
Lake,MT,918822000,1.62
Blanco,TX,543690000,4.01
Sauk,WI,4132687000,1.54
Livingston,LA,3321450000,4.02
Colfax,NM,470242000,-0.21
Cloud,KS,456890000,1.87
Livingston,KY,328823000,0.55
Lake,MI,215175000,0.07
Lake,MN,516864000,0.36
Colfax,NE,815745000,2.83
Glascock,GA,31419000,-3.17
Chesterfield,VA,17808290000,1.38
Bosque,TX,663413000,2.05
Galveston,TX,18778210000,1.44
Monmouth,NJ,41526595000,1.32
Leelanau,MI,848712000,0.97
Borden,TX,842749000,7.75
Bledsoe,TN,231803000,0.49
Mineral,CO,68945000,1.77
Wilkes,GA,341281000,0.66
Kendall,IL,3917362000,3.15
Costilla,CO,84139000,0.27
Norfolk (Independent City),VA,21207484000,0.2
Ziebach,SD,57698000,1.6
Nowata,OK,218535000,1.55
Glacier,MT,543718000,2.04
San Miguel,NM,693123000,0.07
Lake and Peninsula Borough,AK,90101000,0.53
Lee,SC,375774000,0.31
Dooly,GA,341400000,-0.28
Lamb,TX,814152000,0.08
Pike,MO,553471000,0.29
Lapeer,MI,2432790000,0.72
Mingo,WV,546111000,-4.06
Pike,MS,1168457000,0.28
Hampden,MA,23113491000,0.67
Livingston,IL,2185909000,1.88
Tazewell,IL,5918091000,-0.54
Cook,MN,294725000,0.84
Virginia Beach (Independent City),VA,24018999000,1.48
Conejos,CO,187945000,1.45
Chautauqua,KS,85261000,1.01
Woodward,OK,1214458000,1.75
Beaver,PA,6434345000,0.03
Schoolcraft,MI,278352000,0.04
Lake,IN,24165578000,0.84
Delta,MI,1221115000,-0.23
Wells,ND,298869000,3.78
Lake,IL,65112727000,1.58
Beaver,OK,437773000,1.45
Pike,KY,1982514000,-1.71
Grenada,MS,892512000,0.54
Brewster,TX,449881000,1.16
Rice,MN,2994454000,1.58
Pasco,FL,17659216000,3.84
Marin,CA,30661017000,2.25
McLean,ND,709054000,1.89
Pike,OH,1117101000,-0.45
Hartford,CT,87029233000,1.3
Chautauqua,NY,4804944000,-0.3
Pierce,NE,515750000,4.24
Pierce,ND,234834000,2.22
Kane,UT,437169000,3.35
Alfalfa,OK,394683000,6.35
Caddo,LA,14118726000,1.4
Summers,WV,219338000,0.2
Monroe,WV,240714000,0.26
Monroe,WI,2317098000,2.53
Potter,PA,748091000,0.73
Georgetown,SC,2872657000,1.43
Kittitas,WA,2057127000,2.67
Shelby,TN,67464637000,0.64
Brazoria,TX,17329766000,1.82
Chambers,AL,903782000,-0.05
Walworth,SD,249421000,0.68
Coffee,AL,1709663000,2.03
Shelby,TX,1438094000,2.91
Sherman,TX,532950000,1.46
Kaufman,TX,5029048000,4.35
Swift,MN,571031000,2.16
Glynn,GA,4529947000,1.29
Johnson,WY,434873000,3.71
Wilson,NC,3924561000,-0.67
Tazewell,VA,1288724000,-0.38
Ulster,NY,7959618000,1.31
Lee,MS,5020893000,0.8
Decatur,KS,161677000,0.92
Paulding,GA,3626648000,4.26
Drew,AR,615578000,0.97
Dale,AL,3035393000,1.51
Wahkiakum,WA,111468000,1.35
Lake,FL,12548919000,3.12
Johnson,TX,6669340000,4.59
Schuyler,IL,226300000,0.49
Gibson,IN,3773866000,3.35
Lee,NC,2866902000,0.23
Butler,OH,22330118000,2.42
Cook,IL,427566643000,0.91
Pierce,GA,479419000,1.56
Huerfano,CO,264032000,0.38
Clay,IN,887000000,1.9
New Castle,DE,54376189000,0.33
Daviess,IN,1524689000,2.1
Essex,NJ,58829083000,0.65
Ashley,AR,909412000,0.31
Alcorn,MS,1278826000,1.11
Clay,IL,594368000,1.49
Jefferson Davis,LA,782510000,-3.68
Washburn,WI,599328000,0.97
Hunterdon,NJ,7850163000,0.33
Clay,IA,1104274000,1.99
Wadena,MN,527522000,0.51
Wilkes,NC,2440518000,-0.65
Butler,NE,426354000,3.02
Dillon,SC,740011000,0.56
Potter,SD,124420000,0.04
Richland,IL,558612000,0.46
Essex,NY,1698579000,0.73
Los Angeles,CA,801967353000,2.04
Lee,KY,133745000,0.28
North Dakota,$ thousands,60348597000,3.8
Weld,CO,22705689000,5.49
Butler,MO,1538188000,0.48
Jefferson Davis,MS,184586000,-0.56
Love,OK,756985000,6.65
Castro,TX,813526000,3.95
Florence,WI,122254000,0.12
Obion,TN,1325559000,0.11
Moody,SD,349454000,2.27
Massac,IL,371182000,-4.08
Bradford,FL,688898000,0.53
Douglas,SD,203930000,2.23
Cheyenne,NE,507054000,0.53
Harris,TX,429677330000,2.39
Gem,ID,484206000,2.71
Pettis,MO,2479925000,2.38
Lafayette,FL,210912000,1.76
Custer,OK,1707889000,2.68
Clinton,IA,2288022000,-0.19
Van Buren,IA,223115000,1.47
Blount,AL,987208000,0.58
Pershing,NV,298294000,0.45
Snyder,PA,1722717000,1.06
Cole,MO,5729719000,1.3
Clay,KY,359732000,-0.04
Hampshire,WV,392653000,0.43
Johnson,TN,428972000,1.47
Cook,GA,403853000,-0.18
Clay,KS,282112000,1.27
Potter,TX,8972937000,1.13
Rio Grande,CO,435258000,0.79
Hanson,SD,167282000,3.48
Richland,LA,667505000,1.97
Butte,CA,9278380000,1.37
Butler,KY,311477000,0.27
Cavalier,ND,396021000,4.42
Decatur,IN,1639380000,1.06
Custer,NE,762617000,3.07
Bent,CO,140142000,-0.57
Decatur,IA,207514000,1.01
Putnam,IL,306599000,0.43
Monroe,AR,213802000,-0.04
Putnam,IN,1107496000,0.81
Lake,CO,330640000,2.67
Harper,OK,232575000,0.93
Stafford,KS,203654000,2.65
Multnomah,OR,73250246000,1.9
Monroe,AL,611516000,-1.5
Denali Borough,AK,283364000,1.86
Putnam,GA,615927000,-1.81
Custer,MT,500517000,1.62
Lake,CA,1954710000,1.14
Coffee,GA,1701780000,0.9
Richland,OH,4709913000,-0.02
Butler,KS,2724650000,2.21
Schuyler,MO,142274000,3.2
Effingham,GA,2344775000,4.63
Denton,TX,48275771000,6.08
Reno,KS,2661870000,0.79
Putnam,FL,2565984000,0.38
Las Animas,CO,504599000,0.95
Clay,MS,535009000,-1.03
Richland,ND,1037860000,2.23
Kinney,TX,117967000,3.05
Wayne,IL,455309000,1.36
Darke,OH,2262341000,1.37
Wayne,IN,2969521000,0.28
Kane,IL,28130759000,1.55
St. Bernard,LA,1239124000,-3.22
Lafayette,MS,2364876000,2.48
Clay,MO,13854366000,1.69
Clay,MN,2199170000,1.55
Van Buren,AR,378018000,2.68
Lafayette,MO,879153000,1.1
Richland,MT,986153000,5.21
Leon,FL,17611188000,1.3
Douglas,MN,2083663000,2.0
Shawano,WI,1269075000,0.79
Douglas,MO,220231000,-0.11
Cheyenne,KS,132840000,1.72
Effingham,IL,2198016000,1.52
Douglas,NV,2863058000,1.78
Lamar,TX,2768182000,1.61
Wayne,IA,227226000,2.0
Florence,SC,7413412000,1.47
Harnett,NC,2883434000,1.7
West Virginia,$ thousands,80798157000,1.03
Passaic,NJ,22059977000,0.31
Phelps,MO,1680273000,1.1
Kern,CA,46941848000,2.64
Douglas,NE,56371635000,2.68
Honolulu,HI,65999825000,1.59
Clay,NE,368017000,2.18
Clay,NC,230914000,0.65
Butler,IA,550384000,1.89
Essex,VA,406029000,1.49
Lafayette,LA,15460525000,1.12
Pasquotank,NC,1704637000,1.37
Jack,TX,410804000,1.24
Harper,KS,291040000,3.41
St. Croix,WI,4188829000,2.78
McCormick,SC,225469000,1.19
Wayne,GA,1816523000,3.61
Waller,TX,4098626000,6.26
Phelps,NE,836665000,2.1
Tama,IA,662882000,1.52
Douglas,OR,4052167000,1.26
Schuyler,NY,538245000,0.77
Richland,SC,28287154000,1.63
Stone,AR,270620000,0.92
Amherst,VA,803284000,-0.07
South Dakota,$ thousands,57275094000,2.16
Monroe,MO,238019000,-0.52
Christian,IL,1464861000,0.6
Becker,MN,1488619000,1.77
Monroe,MS,940091000,-0.44
Wabash,IL,329762000,-0.98
Wabash,IN,1311465000,1.3
Clinton,NY,3699091000,0.23
Monroe,MI,6247886000,0.35
Craighead,AR,5482402000,2.53
Indian River,FL,7908751000,2.7
Fallon,MT,202524000,1.84
Brooke,WV,932789000,-0.31
Decatur,TN,329119000,0.52
Tripp,SD,266380000,1.25
Kanawha,WV,11325618000,0.08
Clinton,MI,2441540000,2.22
Shelby,AL,13047437000,3.52
Pennington,SD,6439764000,1.93
Putnam,TN,3953882000,2.11
Johnson,NE,204420000,2.14
Lamar,MS,2132030000,2.83
Clinton,MO,414136000,0.2
Lafayette,AR,136853000,-1.57
Divide,ND,191408000,5.9
Paulding,OH,620908000,1.33
Johnson,MO,1968735000,1.27
Douglas,IL,1121123000,1.31
Bergen,NJ,82441222000,1.07
Sevier,TN,5409328000,2.99
Aroostook,ME,2570781000,0.47
Wilson,TN,7220226000,4.76
Monroe,KY,310862000,1.83
Clay,SD,657925000,1.54
St. Johns,FL,13515965000,4.81
Dimmit,TX,3291229000,15.22
Kanabec,MN,390906000,0.12
Wilson,TX,1378529000,5.81
Prince of Wales-Hyder Census Area,AK,243033000,1.47
Sherburne,MN,3483095000,0.87
Posey,IN,4598651000,3.01
St. Mary's,MD,8198447000,2.8
Clinton,OH,2424464000,0.35
Douglas,KS,5438191000,1.33
Johnson,KY,451049000,-0.46
Highland,OH,1349985000,1.34
Sevier,UT,1256748000,2.74
Kodiak Island Borough,AK,819757000,0.88
Nottoway,VA,544586000,0.58
Johnson,KS,58411422000,3.15
Taos,NM,1076474000,0.81
Clinton,PA,1488687000,1.4
Jerauld,SD,182131000,2.79
Ionia,MI,1891422000,1.36
Faribault,MN,551249000,0.32
Richland,WI,756368000,2.04
Johnson,IA,9674806000,1.78
Putnam,OH,1301052000,0.96
Christian,MO,1969109000,2.36
Daviess,KY,4652119000,1.1
Monroe,IL,1037120000,2.06
Monroe,IN,7295054000,1.68
Lee,IL,1590627000,1.17
Monroe,IA,484287000,1.89
Putnam,NY,4048136000,0.97
Pleasants,WV,523106000,0.91
Clay,TX,261493000,0.58
Pennington,MN,1981924000,5.04
Roberts,SD,405314000,2.35
Burnet,TX,2111799000,3.57
Clay,TN,171499000,0.76
Pitkin,CO,2823427000,1.61
Bowman,ND,192039000,2.21
Granite,MT,116300000,2.48
Rock Island,IL,10037364000,0.44
Roberts,TX,181482000,-2.86
Clinton,IL,1150093000,0.45
Chambers,TX,2999510000,3.36
Clinton,IN,1538816000,0.62
Cooke,TX,2573852000,3.04
Johnson,IN,6157867000,2.76
Johnson,IL,220784000,0.05
Daviess,MO,175469000,0.46
Lee,IA,1774682000,0.09
Kendall,TX,2660925000,4.7
Rich,UT,175483000,3.73
Johnson,GA,120156000,-1.59
Essex,MA,48080288000,1.53
Genesee,NY,2559396000,0.57
McLeod,MN,1779165000,1.47
Butler,AL,660757000,1.57
Monroe,GA,1340806000,-0.07
Ferry,WA,205051000,1.16
Guilford,NC,35469980000,0.8
Lee,FL,40416750000,3.39
Custer,SD,284816000,1.99
Monroe,FL,6070417000,1.86
Kay,OK,1882932000,0.13
Clay,WV,157456000,-3.26
Venango,PA,1751460000,0.23
Lee,GA,811944000,3.05
Clinton,KY,319516000,-0.15
Douglas,GA,5695324000,2.91
Genesee,MI,16090544000,0.35
Christian,KY,6064788000,1.78
Chaves,NM,2099721000,0.5
Putnam,MO,133505000,2.22
Ray,MO,504120000,0.66
East Feliciana,LA,512387000,1.43
Reagan,TX,3318525000,10.66
Scotland,NC,1185054000,-0.5
DuPage,IL,100921668000,1.56
Coryell,TX,1790456000,2.62
Vernon,WI,1181113000,2.11
Bronx,NY,44029337000,1.29
Weber,UT,13684763000,2.89
Stephenson,IL,1800491000,0.11
Sanders,MT,376212000,1.73
Middlesex,CT,10313590000,0.28
Heard,GA,1395088000,2.89
Muscatine,IA,2524754000,0.28
Mitchell,GA,728036000,-0.72
Skamania,WA,337980000,2.19
Rockdale,GA,4306313000,1.08
Oneida,ID,158549000,3.18
Coffee,TN,3278510000,2.52
Frio,TX,1263621000,6.63
Scotland,MO,177598000,1.92
Claiborne,MS,753089000,0.33
Campbell,SD,90529000,2.1
Schleicher,TX,133762000,-1.02
Atchison,KS,613259000,-0.14
Blue Earth,MN,4174644000,1.79
Floyd,IA,886329000,1.04
DeKalb,GA,46351529000,0.94
Alexandria (Independent City),VA,14395458000,0.78
Storey,NV,1999430000,10.24
Nash,NC,5333290000,0.88
Floyd,IN,3153211000,1.36
Charlton,GA,209963000,0.87
Darlington,SC,2634611000,0.39
Columbiana,OH,3741820000,1.3
Mitchell,IA,804208000,3.7
Holmes,FL,431262000,1.0
Pitt,NC,9691704000,2.05
Butte,SD,356038000,1.84
Walthall,MS,262864000,0.66
Benton,MS,326061000,4.92
Sierra,CA,98012000,-0.82
Benton,MN,1805140000,1.41
Oldham,TX,345497000,6.08
Benton,MO,458360000,1.61
Martin,TX,11396694000,18.72
Geneva,AL,578990000,0.55
Humboldt,CA,5872356000,1.07
Wyandotte,KS,11587330000,1.9
White,AR,2411281000,1.69
Cabarrus,NC,9111043000,1.12
Lee,AL,6987631000,3.38
Floyd,GA,4378964000,-0.04
Bureau,IL,1210687000,-0.05
Grand,CO,1112678000,2.33
Otsego,NY,2638483000,1.05
Benton,IA,897548000,1.83
Throckmorton,TX,160434000,3.54
Lee,AR,168935000,-1.9
Brantley,GA,297685000,1.47
Upson,GA,687668000,-0.07
Mitchell,KS,536474000,3.03
Johnson,AR,705961000,1.17
Bollinger,MO,167618000,-0.51
Williamson,IL,3072167000,1.76
Washington,AR,13240214000,2.86
Clare,MI,1243321000,2.8
DeKalb,IN,2813045000,1.71
Washington,AL,985765000,0.61
Stafford,VA,6550434000,3.74
Putnam,WV,2923115000,2.17
DeKalb,IL,4177414000,1.28
Orleans,VT,1110896000,1.6
Porter,IN,8223354000,2.11
Whitman,WA,2493089000,1.97
Carson City (Independent City),NV,3836985000,0.88
Stewart,GA,164767000,2.28
Winneshiek,IA,1001120000,1.23
Hampshire,MA,7823339000,1.34
San Diego,CA,261671687000,2.38
Preston,WV,752139000,0.23
Nolan,TX,1028173000,3.16
Sarpy,NE,10233381000,3.27
Benton,IN,486006000,2.95
Hidalgo,NM,200238000,2.31
Otsego,MI,1179916000,-1.32
Atchison,MO,389756000,3.28
Chippewa,MI,1271133000,0.23
Jessamine,KY,2177706000,1.9
McCurtain,OK,1309248000,1.39
Washington,CO,186811000,1.3
Payette,ID,891106000,2.81
Baltimore (Independent City),MD,51151033000,0.74
Iberville,LA,2473237000,0.26
Mitchell,NC,598729000,0.26
Claiborne,LA,384953000,-3.98
Concho,TX,237043000,2.85
St. Lawrence,NY,4847243000,0.68
Copper River Census Area,AK,134453000,6.07
Campbell,KY,3781082000,1.59
Beauregard,LA,1415291000,1.94
Martin,MN,936718000,0.36
Cibola,NM,628390000,0.81
Chippewa,MN,571377000,0.55
Custer,ID,190361000,0.22
Williamson,TX,32638884000,5.14
Tulare,CA,18824792000,2.11
Appomattox,VA,343895000,0.29
Wright,MN,5162637000,2.19
Wright,MO,456789000,1.27
Tishomingo,MS,659740000,2.06
Clay,AR,366765000,-0.48
Clay,AL,386382000,0.55
Gloucester,VA,972811000,0.6
Wirt,WV,79511000,0.34
Benton,TN,417183000,0.79
Falls,TX,482157000,1.5
Martin,NC,613839000,-1.75
Oldham,KY,2148045000,2.8
Madera,CA,6226914000,2.89
Martin,KY,193927000,-4.66
Benton,WA,12676667000,2.29
Dubois,IN,2714027000,1.0
New Haven,CT,53369766000,0.84
Denver,CO,98955752000,2.4
Reynolds,MO,205807000,-0.51
Clarion,PA,1124465000,-0.55
White,IN,1143932000,1.92
Williamson,TN,30283015000,6.62
Holmes,OH,2626738000,2.45
White,IL,506545000,0.22
Spalding,GA,2280849000,0.64
Gasconade,MO,460229000,0.66
Lynn,TX,346025000,4.25
Walsh,ND,575843000,1.17
Vernon,MO,875575000,1.83
New Madrid,MO,993448000,-0.23
Sheboygan,WI,6875216000,0.64
Hot Spring,AR,1203369000,2.32
Renville,ND,178870000,4.6
Albany,NY,35778797000,1.46
Harlan,NE,196595000,3.56
White,GA,920697000,2.26
Door,WI,1459999000,1.27
Stone,MO,794340000,1.08
Luzerne,PA,15543923000,0.8
Stone,MS,434561000,2.25
Travis,TX,159612559000,5.23
Laramie,WY,6478574000,2.39
Racine,WI,8691488000,0.01
Sawyer,WI,713617000,0.89
Robeson,NC,3869692000,-0.12
Indiana,PA,3402292000,-0.61
Benton,OR,5061341000,2.63
Hidalgo,TX,23993556000,1.88
Lewis and Clark,MT,4171390000,2.39
DeKalb,AL,2207302000,1.02
Morrison,MN,1126406000,1.19
Cheyenne,CO,326760000,3.38
Holmes,MS,266001000,-0.43
Gray,TX,1088436000,0.45
Decatur,GA,1049463000,-0.2
Hood River,OR,1428075000,3.41
Natrona,WY,5447366000,2.2
Butte,ID,1505828000,2.09
Harris,GA,641714000,1.23
Kauai,HI,4122688000,2.06
Bracken,KY,171819000,1.3
Clay,FL,6677254000,3.18
Plaquemines,LA,2689374000,-2.29
Mitchell,TX,344793000,0.31
Custer,CO,164619000,1.83
Cottonwood,MN,635748000,1.63
Coshocton,OH,1308033000,-0.88
Uvalde,TX,963594000,1.55
Desha,AR,559766000,1.07
Deschutes,OR,12442840000,4.05
Brazos,TX,12259102000,3.49
Claiborne,TN,815844000,0.55
Renville,MN,774751000,1.27
Berkshire,MA,7240663000,0.66
Floyd,KY,1096792000,0.25
Irwin,GA,214978000,-0.42
Butler,PA,11405006000,2.59
Harlan,KY,568524000,-2.77
Anchorage Municipality,AK,24036883000,1.38
Pushmataha,OK,251178000,-0.04
Clay,GA,87006000,0.04
Griggs,ND,165875000,3.52
Washington,MO,411747000,0.48
Washington,MN,12783370000,1.98
Glades,FL,337752000,2.23
Haralson,GA,1031307000,2.54
Irion,TX,916822000,8.71
Bulloch,GA,2740304000,2.1
Navarro,TX,1787748000,1.39
Hudson,NJ,51368280000,1.7
Washington,ME,1106320000,0.13
Washington,MD,7232578000,1.09
Roosevelt,NM,682041000,1.28
Greenbrier,WV,1135407000,0.51
Smyth,VA,1091218000,0.13
Gwinnett,GA,54664984000,2.22
Gogebic,MI,484235000,0.03
Breckinridge,KY,376576000,1.44
Asotin,WA,726576000,1.81
Gloucester,NJ,14406711000,1.21
Chippewa,WI,2842870000,2.38
Socorro,NM,521423000,0.8
St. John the Baptist,LA,2781487000,1.52
Haskell,TX,383869000,3.77
Wyoming,WV,700206000,0.2
Martin,FL,9481295000,1.94
Washington,NE,1463457000,2.23
Guadalupe,TX,10710792000,6.08
Washington,NC,269247000,-0.38
White,TN,822183000,1.79
Dallam,TX,809485000,3.11
Jackson,IA,659075000,1.85
Wilcox,GA,146004000,-0.35
Todd,MN,820970000,2.08
Towner,ND,212631000,4.56
Jackson,IL,2616146000,0.32
Jackson,IN,2882407000,2.86
Rio Blanco,CO,607902000,1.97
Washington,MS,1398082000,-1.31
Miami-Dade,FL,192808376000,2.32
Washington,OR,54083003000,4.85
Dunklin,MO,735340000,-0.53
Greensville + Emporia,VA,1458365000,1.81
Lenoir,NC,2785295000,0.4
Moultrie,IL,806577000,2.76
Washington,OK,3066801000,1.54
Abbeville,SC,572146000,-0.37
Washington,OH,3735892000,1.38
Edmunds,SD,236940000,2.58
Aurora,SD,130895000,1.58
Bee,TX,839512000,-0.47
Little River,AR,486746000,0.51
Washington,NY,1949798000,0.83
Codington,SD,1598686000,1.87
De Witt,IL,1253741000,1.25
Pine,MN,702512000,0.19
Coos,OR,2535614000,1.23
Grady,OK,4009684000,6.13
Yuba,CA,3373337000,1.87
Washington,PA,14420854000,3.5
Orleans,LA,23805024000,-0.64
Hale,TX,1352516000,0.24
Roscommon,MI,632223000,0.22
Macon,AL,563676000,0.57
Delta,CO,911356000,0.37
Beckham,OK,1065562000,1.34
Grayson,KY,723147000,1.21
Jackson,KY,167968000,-0.66
Jackson,KS,365647000,0.35
Coos,NH,1363574000,0.25
Jackson,LA,435954000,-2.56
Martin,IN,1185807000,2.16
Antrim,MI,630545000,0.34
Albany,WY,1654243000,1.37
Ritchie,WV,680384000,5.97
Grays Harbor,WA,2845591000,1.08
Gates,NC,182752000,0.14
Stewart,TN,678886000,0.78
Vernon,LA,2048619000,0.34
Hockley,TX,1698842000,0.22
La Plata,CO,3211843000,1.03
Washington,RI,7609612000,1.68
Juneau,WI,940443000,1.03
Buchanan,MO,5019640000,0.99
Jackson,MI,6909361000,1.17
Ballard,KY,262736000,-1.22
Antelope,NE,642726000,4.16
Floyd,VA,415737000,2.24
Jackson,MS,7391018000,1.75
Jackson,MN,614284000,2.37
Jackson,MO,51267431000,0.98
Gray,KS,658720000,3.95
Greenup,KY,805423000,-3.5
Hill,MT,820598000,2.11
Archer,TX,340087000,2.02
Colbert,AL,2802771000,1.4
Jackson,NC,1629465000,1.48
Blair,PA,6198024000,0.94
Macon,GA,404368000,-0.03
Mineral,WV,835034000,1.71
Okfuskee,OK,241215000,1.33
Guadalupe,NM,187534000,2.3
Middlesex,VA,370495000,0.85
Loudoun,VA,35130231000,4.86
Grand,UT,701658000,3.38
Washington,TN,6880895000,2.11
Floyd,TX,314213000,0.55
Nez Perce,ID,2293576000,1.29
Umatilla,OR,3553307000,0.81
Jackson,OK,1183034000,0.93
Montana,$ thousands,57373329000,2.45
Livingston,NY,2266955000,1.0
Jackson,OH,1016651000,0.08
Jackson,OR,10314605000,1.98
Todd,KY,408628000,1.3
Unicoi,TN,620320000,1.34
Tunica,MS,624648000,-2.64
Gratiot,MI,1561141000,1.59
Grand Isle,VT,184552000,1.05
Alpena,MI,1153565000,0.31
Missoula,MT,6623001000,2.3
Noble,OH,420509000,2.96
Trempealeau,WI,1337861000,1.0
Noble,OK,610129000,0.41
Holt,MO,191196000,0.45
Island,WA,3602961000,1.49
Moniteau,MO,481732000,1.6
Haskell,KS,369292000,0.87
Dade,GA,484238000,2.28
Rutland,VT,2765476000,0.31
Wyoming,PA,1425152000,2.27
Anson,NC,815053000,0.04
Humboldt,IA,451174000,1.17
Granville,NC,3740739000,2.22
Bristol Bay Borough,AK,148036000,2.2
DeKalb,MO,317276000,1.16
Mayes,OK,2187525000,2.09
Washington,GA,637803000,-1.1
Culberson,TX,2996840000,20.09
Guthrie,IA,534964000,3.18
Anne Arundel,MD,52855578000,2.78
Sanborn,SD,149987000,2.93
Wyoming,NY,1760078000,1.65
Washington,FL,701303000,1.48
Grady,GA,619298000,0.5
Powder River,MT,129240000,5.94
Jim Hogg,TX,174176000,-5.48
Covington,AL,1234498000,0.65
Jackson,SD,80596000,2.02
Boundary,ID,425087000,2.08
Hudspeth,TX,175870000,4.29
Washington,IL,1040903000,3.63
Webster,WV,133462000,-4.1
Lenawee,MI,3414233000,0.65
Wilcox,AL,366399000,-0.35
Price,WI,566799000,0.32
Catahoula,LA,183886000,-0.59
Washington,ID,504932000,2.14
Washington,IA,1263482000,3.44
Bonneville,ID,6993646000,3.64
Wilbarger,TX,815120000,0.61
Prince George + Hopewell,VA,4066570000,1.42
Charles City,VA,225215000,1.5
Greenlee,AZ,1468908000,1.48
Buchanan,VA,1078802000,-0.31
Jackson,TN,237289000,1.5
Jackson,TX,607084000,-0.77
Valdez-Cordova Census Area,AK,-1,6.56
Campbell,WY,5668981000,0.19
Haakon,SD,133431000,1.35
Grayson,TX,5883798000,2.6
Somervell,TX,1417721000,0.67
Ottawa,OH,2131971000,0.76
Phillips,KS,413878000,1.52
Ottawa,OK,1122153000,1.98
Cherry,NE,336749000,3.92
Hinds,MS,12174864000,-0.45
Brooks,TX,285617000,-4.21
DeWitt,TX,3451192000,10.68
Blackford,IN,333249000,-0.15
Hill,TX,1194810000,3.23
Washington,IN,718095000,1.36
Haskell,OK,364524000,0.45
Grayson,VA,297135000,0.72
Colleton,SC,1117962000,0.44
Holt,NE,680966000,3.13
Sierra,NM,311965000,0.62
Pittsburg,OK,2097353000,2.93
Middlesex,NJ,69474434000,1.36
Orleans,NY,1374839000,0.75
Cocke,TN,834158000,0.83
Big Stone,MN,229850000,1.71
Bastrop,TX,3126982000,4.03
Swain,NC,675069000,1.69
Roger Mills,OK,372242000,1.16
Atkinson,GA,258743000,2.05
Oglala Lakota,SD,330695000,1.08
Rockwall,TX,5651827000,6.37
